"Dispositivo","Origem: Latitude","Origem: Longitude","Destino: Latitude","Destino: Longitude","Velocidade","eIRI","eIRI_SD","Qualidade","Coeficiente de Variância"
"044b8ab9e7bc8d62","-38.468822","-12.992457","-38.4692","-12.992467","66.84598","0.07866760652335962","0.23944562673568726","Boa","1.5407021"
"044b8ab9e7bc8d62","-38.4692","-12.992467","-38.469085","-12.992492","20.48989","1.8286690655757087","0.23875880241394043","Média","1.6140897"
"044b8ab9e7bc8d62","-38.469332","-12.99243","-38.469512","-12.99238","72.75037","0.9243204945799814","3.039912700653076","Média","1.5420706"
"044b8ab9e7bc8d62","-38.469512","-12.99238","-38.469704","-12.992327","78.13468","3.6883352875312436","2.4437434673309326","Ruim","1.6467313"
"044b8ab9e7bc8d62","-38.469704","-12.992327","-38.469899","-12.992265","79.73433","5.291819751319528","4.064693450927734","Ruim","1.7366871"
"044b8ab9e7bc8d62","-38.469899","-12.992265","-38.470089","-12.992197","78.83763","9.231685713159727","2.188168525695801","Ruim","1.7396212"
"044b8ab9e7bc8d62","-38.470089","-12.992197","-38.470342","-12.992106","105.063484","20.387006482349417","3.382277011871338","Ruim","1.7233982"
"044b8ab9e7bc8d62","-38.470342","-12.992106","-38.470439","-12.992071","40.594387","59.12926454391989","2.903425455093384","Excelente","1.3057729"
"044b8ab9e7bc8d62","-38.470401","-12.991849","-38.470297","-12.991803","22.214941","0.8999049309952147","2.822429895401001","Ruim","1.6515638"
"044b8ab9e7bc8d62","-38.470297","-12.991803","-38.470068","-12.991702","98.174805","14.999999633476104","4.162209987640381","Média","1.615471"
"044b8ab9e7bc8d62","-38.470068","-12.991702","-38.469848","-12.991605","94.45115","38.671318310046836","4.928865909576416","Média","1.6017462"
"044b8ab9e7bc8d62","-38.469848","-12.991605","-38.469709","-12.991544","60.01943","32.38124407332182","6.667020797729492","Ruim","1.7598815"
"044b8ab9e7bc8d62","-38.469709","-12.991544","-38.469502","-12.991452","89.24188","15.659439679161341","3.6264729499816895","Ruim","1.5961747"
"044b8ab9e7bc8d62","-38.469529","-12.991344","-38.469374","-12.991396","64.86982","64.406556709099","5.227492332458496","Média","1.6225653"
"044b8ab9e7bc8d62","-38.469384","-12.991393","-38.469183","-12.991458","82.23342","249.60016591920487","3.865208625793457","Ruim","1.6769918"
"044b8ab9e7bc8d62","-38.469183","-12.991458","-38.468905","-12.991547","114.2588","83.31730983932955","2.0083167552948","Boa","1.6268167"
"044b8ab9e7bc8d62","-38.468905","-12.991547","-38.468771","-12.991578","53.29262","25.36546987169414","2.2216527462005615","Excelente","1.1611983"
"044b8ab9e7bc8d62","-38.468771","-12.991578","-38.468643","-12.991606","51.544647","153.57369353856262","5.092559337615967","Média","1.6002228"
"044b8ab9e7bc8d62","-38.468643","-12.991606","-38.468402","-12.991497","106.69071","73.6420000812654","3.9432694911956787","Média","1.6092951"
"044b8ab9e7bc8d62","-38.468402","-12.991497","-38.468209","-12.9914","84.6001","1.5392395120545526","1.9687632322311401","Ruim","1.6252385"
"044b8ab9e7bc8d62","-38.468209","-12.9914","-38.468029","-12.991296","85.079956","10.054681104104107","4.292482852935791","Ruim","1.4641254"
"044b8ab9e7bc8d62","-38.468029","-12.991296","-38.467749","-12.991344","103.134964","22.323939440264237","3.433020830154419","Média","1.6692014"
"044b8ab9e7bc8d62","-38.467749","-12.991344","-38.467535","-12.991424","89.98564","184.5007747805932","3.595386505126953","Ruim","1.4434799"
"044b8ab9e7bc8d62","-38.467535","-12.991424","-38.467426","-12.991464","45.70166","37.94094865730869","3.327471971511841","Boa","1.4731135"
"044b8ab9e7bc8d62","-38.467148","-12.99132","-38.467053","-12.991261","44.1636","1.563158340403615","2.0105156898498535","Média","1.6297828"
"044b8ab9e7bc8d62","-38.467053","-12.991261","-38.466925","-12.99118","60.31079","15.742584697791225","2.8893086910247803","Média","1.5609491"
"044b8ab9e7bc8d62","-38.466925","-12.99118","-38.466791","-12.99109","66.59193","3.265401100559679","2.6746299266815186","Boa","1.537293"
"044b8ab9e7bc8d62","-38.466791","-12.99109","-38.466717","-12.991014","60.109737","11.607871304037845","3.7625067234039307","Média","1.5816525"
"044b8ab9e7bc8d62","-38.466717","-12.991014","-38.466643","-12.990834","82.59673","123.53001352215328","2.6878304481506348","Ruim","1.6280842"
"044b8ab9e7bc8d62","-38.466643","-12.990834","-38.466604","-12.990719","47.254406","14.341448213131528","1.8623920679092407","Média","1.6168746"
"044b8ab9e7bc8d62","-38.466604","-12.990719","-38.466571","-12.990618","42.01274","4.714345785404622","1.6268482208251953","Média","1.6322751"
"044b8ab9e7bc8d62","-38.46643999001026","-12.9906597112781","-38.466403173822826","-12.9905562611837","43.63802","0.955953817756602","1.8956695795059204","Média","1.6905864"
"044b8ab9e7bc8d62","-38.466403173822826","-12.9905562611837","-38.466362613764694","-12.99044532361738","46.937008","2.0190715267781973","1.5946835279464722","Média","1.5597206"
"044b8ab9e7bc8d62","-38.466421","-12.990346","-38.466325","-12.990292","101.892296","47.40620214655552","2.073162317276001","Boa","1.5778544"
"044b8ab9e7bc8d62","-38.46638531608981","-12.990190456502495","-38.466483192315486","-12.989957012762302","100.52535","60.16690578366754","2.276273250579834","Média","1.6948125"
"044b8ab9e7bc8d62","-38.466483192315486","-12.989957012762302","-38.46652756205861","-12.989754560097523","82.47186","45.4640759458784","2.6639630794525146","Ruim","1.5868556"
"044b8ab9e7bc8d62","-38.466662","-12.989732","-38.466621","-12.989574","59.547607","145.10492565210714","3.091902494430542","Média","1.6880603"
"044b8ab9e7bc8d62","-38.466621","-12.989574","-38.466576","-12.989416","65.38991","2.011496349379265","1.4485816955566406","Média","1.6379721"
"044b8ab9e7bc8d62","-38.466576","-12.989416","-38.466462","-12.989244","61.844067","15.83310052466239","2.00346302986145","Média","1.6026002"
"044b8ab9e7bc8d62","-38.466462","-12.989244","-38.466353","-12.989174","54.086273","7.3023342406687535","1.4945061206817627","Média","1.5645573"
"044b8ab9e7bc8d62","-38.466353","-12.989174","-38.466238","-12.988892","89.39632","3.8139057510517214","2.2566661834716797","Ruim","1.5259272"
"044b8ab9e7bc8d62","-38.466238","-12.988892","-38.466379","-12.988793","92.558304","113.77410517279094","1.8047153949737549","Média","1.6156809"
"044b8ab9e7bc8d62","-38.46631764471073","-12.988729643638012","-38.466430924100024","-12.988533889480943","89.64168","80.04080932895019","1.9259064197540283","Ruim","1.6695684"
"044b8ab9e7bc8d62","-38.466430924100024","-12.988533889480943","-38.46657721945153","-12.988333966663966","98.00279","10.9759212597395","1.4591724872589111","Média","1.6325109"
"044b8ab9e7bc8d62","-38.46657721945153","-12.988333966663966","-38.46668030117219","-12.988221568777313","60.205784","6.766868604297982","0.80567866563797","Boa","1.4953625"
"044b8ab9e7bc8d62","-38.46668030117219","-12.988221568777313","-38.466785087801874","-12.988112751363174","59.60841","9.582179843798531","0.6846875548362732","Excelente","1.2187412"
"044b8ab9e7bc8d62","-38.467051","-12.987995","-38.467051","-12.987897","26.045761","1.1251368440438942","1.3648855686187744","Ruim","1.6934773"
"044b8ab9e7bc8d62","-38.467051","-12.987897","-38.467196","-12.987831","64.03142","86.38980380070673","1.7595018148422241","Ruim","1.7461017"
"044b8ab9e7bc8d62","-38.46727","-12.987933","-38.467417","-12.987873","75.16096","113.73467200537999","2.535250425338745","Ruim","1.6582453"
"044b8ab9e7bc8d62","-38.467417","-12.987873","-38.467611","-12.987822","88.55206","23.75743857165623","1.5811469554901123","Ruim","1.5530457"
"044b8ab9e7bc8d62","-38.467611","-12.987822","-38.467879","-12.987833","112.10113","13.777597927476544","1.7345867156982422","Boa","1.626661"
"044b8ab9e7bc8d62","-38.467879","-12.987833","-38.468039","-12.987909","69.39211","4.467431999448571","1.3351343870162964","Média","1.6234945"
"044b8ab9e7bc8d62","-38.468039","-12.987909","-38.468205","-12.987988","72.27294","1.993993087038657","1.6077101230621338","Média","1.5705326"
"044b8ab9e7bc8d62","-38.468205","-12.987988","-38.468364","-12.988065","69.22903","0.2749245093131763","1.5087134838104248","Média","1.6289936"
"044b8ab9e7bc8d62","-38.468364","-12.988065","-38.4685","-12.98813","59.36048","0.19237170398866354","1.113223910331726","Boa","1.3923792"
"044b8ab9e7bc8d62","-38.468725","-12.988238","-38.468808","-12.988277","36.09912","0.595118293115723","1.4725751876831055","Excelente","1.5354385"
"044b8ab9e7bc8d62","-38.468808","-12.988277","-38.468922","-12.988338","49.313328","7.467718021951998","1.198301076889038","Média","1.6127994"
"044b8ab9e7bc8d62","-38.468922","-12.988338","-38.46905","-12.988416","59.10115","1.9937070851321175","1.5600007772445679","Média","1.651705"
"044b8ab9e7bc8d62","-38.46905","-12.988416","-38.469197","-12.988502","67.35211","3.3394258601745106","2.4193224906921387","Média","1.697075"
"044b8ab9e7bc8d62","-38.469197","-12.988502","-38.469362","-12.988581","72.08465","5.977059144188708","1.6918437480926514","Média","1.5824914"
"044b8ab9e7bc8d62","-38.469362","-12.988581","-38.469538","-12.988666","76.54553","2.9383314852414135","1.1686025857925415","Ruim","1.7447522"
"044b8ab9e7bc8d62","-38.469538","-12.988666","-38.469721","-12.988754","79.41795","0.6315400600718789","0.9491588473320007","Ruim","1.7052022"
"044b8ab9e7bc8d62","-38.469721","-12.988754","-38.470004","-12.988875","122.23368","1.9896028097837855","1.2740525007247925","Média","1.639907"
"044b8ab9e7bc8d62","-38.470004","-12.988875","-38.470211","-12.988917","82.41105","3.1862357506452126","1.4648350477218628","Ruim","1.6052909"
"044b8ab9e7bc8d62","-38.470211","-12.988917","-38.470421","-12.98896","84.112595","1.409035634230382","2.010465145111084","Ruim","1.6282648"
"044b8ab9e7bc8d62","-38.470421","-12.98896","-38.470763","-12.98903","136.40369","24.689026842999716","2.517595052719116","Média","1.6503674"
"044b8ab9e7bc8d62","-38.470763","-12.98903","-38.471111","-12.989101","139.18869","48.85899507073038","2.0573506355285645","Média","1.6119097"
"044b8ab9e7bc8d62","-38.471111","-12.989101","-38.471445","-12.989162","132.73012","17.614172064977552","1.6135708093643188","Média","1.6423645"
"044b8ab9e7bc8d62","-38.471445","-12.989162","-38.471767","-12.989218","127.41628","14.416780684194789","1.576215147972107","Média","1.6063744"
"044b8ab9e7bc8d62","-38.471767","-12.989218","-38.4721","-12.989305","134.53673","15.566772129231138","1.633937954902649","Boa","1.5646027"
"044b8ab9e7bc8d62","-38.4721","-12.989305","-38.472419","-12.98946","138.1471","14.18044085705843","1.5868769884109497","Média","1.6420418"
"044b8ab9e7bc8d62","-38.472419","-12.98946","-38.472718","-12.989647","141.34444","14.106436607993354","1.5325194597244263","Média","1.6433562"
"044b8ab9e7bc8d62","-38.472718","-12.989647","-38.472981","-12.989854","133.60435","9.324720837171371","2.080296277999878","Média","1.6079577"
"044b8ab9e7bc8d62","-38.472981","-12.989854","-38.473244","-12.990098","141.51219","6.059094062913088","2.4352688789367676","Ruim","1.7117856"
"044b8ab9e7bc8d62","-38.473244","-12.990098","-38.473513","-12.990346","144.149","61.31593918226632","1.3699226379394531","Média","1.6108177"
"044b8ab9e7bc8d62","-38.473513","-12.990346","-38.473778","-12.990589","141.6328","1.031919067681448","1.1925759315490723","Média","1.58622"
"044b8ab9e7bc8d62","-38.473778","-12.990589","-38.474036","-12.990828","138.96994","19.231155917413382","1.6938129663467407","Boa","1.5063783"
"044b8ab9e7bc8d62","-38.474036","-12.990828","-38.474213","-12.990991","94.86736","1.8953283105070073","1.8899452686309814","Ruim","1.6880393"
"044b8ab9e7bc8d62","-38.474213","-12.990991","-38.474495","-12.991251","151.49777","4.598875288744481","1.549476146697998","Excelente","1.5788374"
"044b8ab9e7bc8d62","-38.474495","-12.991251","-38.474795","-12.991528","160.87604","10.231912084513818","1.748054027557373","Média","1.5892072"
"044b8ab9e7bc8d62","-38.474795","-12.991528","-38.475098","-12.991829","167.99199","0.8261122479325336","1.717065453529358","Média","1.5742705"
"044b8ab9e7bc8d62","-38.475098","-12.991829","-38.475397","-12.992127","166.89229","12.0584808959381","1.7796539068222046","Média","1.5681014"
"044b8ab9e7bc8d62","-38.475397","-12.992127","-38.475652","-12.992438","155.31857","57.842398084388094","2.0033328533172607","Excelente","1.6694901"
"044b8ab9e7bc8d62","-38.475652","-12.992438","-38.475798","-12.992798","148.97395","20.93624601653558","1.2865551710128784","Média","1.4056983"
"044b8ab9e7bc8d62","-38.475798","-12.992798","-38.475836","-12.993187","156.86781","29.664302066284584","2.8925294876098633","Excelente","1.6409143"
"044b8ab9e7bc8d62","-38.475836","-12.993187","-38.475821","-12.993597","163.7004","28.424965862779302","1.9980942010879517","Média","1.6809057"
"044b8ab9e7bc8d62","-38.475821","-12.993597","-38.475806","-12.993993","157.92896","25.192846129865412","1.7386928796768188","Excelente","1.6884055"
"044b8ab9e7bc8d62","-38.475806","-12.993993","-38.475794","-12.994379","154.44102","5.661232898270551","1.4594179391860962","Excelente","1.5777879"
"044b8ab9e7bc8d62","-38.475794","-12.994379","-38.475865","-12.994762","158.96426","5.158911232234621","1.4657623767852783","Excelente","1.4614048"
"044b8ab9e7bc8d62","-38.475865","-12.994762","-38.476055","-12.995089","166.81366","31.247142266846332","1.7457269430160522","Boa","1.4236917"
"044b8ab9e7bc8d62","-38.476055","-12.995089","-38.476426","-12.99538","185.05704","29.118333417292458","1.9872488975524902","Ruim","1.609706"
"044b8ab9e7bc8d62","-38.476426","-12.99538","-38.476788","-12.995663","181.89485","42.11743799272739","1.682909369468689","Ruim","1.5799034"
"044b8ab9e7bc8d62","-38.476788","-12.995663","-38.477151","-12.99594","179.47322","27.56485207340312","1.4201964139938354","Boa","1.5320334"
"044b8ab9e7bc8d62","-38.477151","-12.99594","-38.47752","-12.996221","184.0876","20.23644219904694","1.5992577075958252","Ruim","1.6335245"
"044b8ab9e7bc8d62","-38.47752","-12.996221","-38.477899","-12.996507","188.68399","34.83584103149026","1.864758849143982","Ruim","1.6052809"
"044b8ab9e7bc8d62","-38.477899","-12.996507","-38.478273","-12.996785","183.36148","17.827700426868898","1.7496991157531738","Ruim","1.6418948"
"044b8ab9e7bc8d62","-38.478273","-12.996785","-38.478604","-12.997051","169.55145","16.354012925856797","1.740618348121643","Média","1.5655961"
"044b8ab9e7bc8d62","-38.478604","-12.997051","-38.478901","-12.997348","168.39334","6.122324871269867","1.988734245300293","Média","1.581969"
"044b8ab9e7bc8d62","-38.478901","-12.997348","-38.479172","-12.997656","163.08888","9.110378480806082","1.590089201927185","Média","1.5504365"
"044b8ab9e7bc8d62","-38.479172","-12.997656","-38.479386","-12.997961","150.89429","22.29762543733557","2.4169819355010986","Excelente","1.5959275"
"044b8ab9e7bc8d62","-38.479389","-12.997954","-38.479566","-12.998284","146.55223","60.68263114654791","1.5417436361312866","Média","1.6793628"
"044b8ab9e7bc8d62","-38.479566","-12.998284","-38.479741","-12.998601","143.80353","58.594337225961056","1.6165359020233154","Média","1.5660007"
"044b8ab9e7bc8d62","-38.479741","-12.998601","-38.479919","-12.998916","142.7945","12.751971028539051","1.6682060956954956","Média","1.589479"
"044b8ab9e7bc8d62","-38.479919","-12.998916","-38.480202","-12.999131","139.88683","5.409510216864617","2.4704179763793945","Média","1.6278896"
"044b8ab9e7bc8d62","-38.480156","-12.999192","-38.48047","-12.99942","146.81078","6.9539265286168","1.0807559490203857","Média","1.5373979"
"044b8ab9e7bc8d62","-38.48047","-12.99942","-38.480821","-12.999507","141.33858","4.104104406695658","1.8672395944595337","Média","1.5588614"
"044b8ab9e7bc8d62","-38.480821","-12.999507","-38.481162","-12.999565","135.09282","39.18523946912198","2.651484727859497","Média","1.6372885"
"044b8ab9e7bc8d62","-38.481162","-12.999565","-38.481505","-12.999629","136.50854","40.58995921788638","2.260880708694458","Média","1.6376238"
"044b8ab9e7bc8d62","-38.481505","-12.999629","-38.481859","-12.999693","141.15082","22.03239424600246","1.6649501323699951","Média","1.6027856"
"044b8ab9e7bc8d62","-38.481859","-12.999693","-38.482221","-12.999757","144.0215","3.3160928794033144","1.909011721611023","Média","1.5995296"
"044b8ab9e7bc8d62","-38.482221","-12.999757","-38.482614","-12.999916","152.75711","45.54403260859894","2.1945300102233887","Excelente","1.5348936"
"044b8ab9e7bc8d62","-38.482614","-12.999916","-38.4829","-13.000155","144.06476","39.474371130636314","1.6731418371200562","Média","1.6139165"
"044b8ab9e7bc8d62","-38.4829","-13.000155","-38.483182","-13.000496","174.4197","75.34798218315046","1.9221593141555786","Média","1.6199882"
"044b8ab9e7bc8d62","-38.483182","-13.000496","-38.483302","-13.000771","120.60043","244.30776599911388","2.0833981037139893","Boa","1.5142872"
"044b8ab9e7bc8d62","-38.483302","-13.000771","-38.483488","-13.000827","69.5799","133.4457875176142","1.801055908203125","Boa","1.4572842"
"044b8ab9e7bc8d62","-38.483488","-13.000827","-38.483844","-13.000755","142.63411","7.906113863578323","2.078552007675171","Média","1.5600009"
"044b8ab9e7bc8d62","-38.483844","-13.000755","-38.484316","-13.000633","190.65088","17.213631912398373","1.6070724725723267","Boa","1.514152"
"044b8ab9e7bc8d62","-38.484316","-13.000633","-38.484845","-13.000496","213.51457","117.01633288106746","2.4248929023742676","Ruim","1.5772978"
"044b8ab9e7bc8d62","-38.484845","-13.000496","-38.485369","-13.000483","207.19514","66.9524964746603","1.6724528074264526","Média","1.5327566"
"044b8ab9e7bc8d62","-38.485369","-13.000483","-38.485813","-13.000511","174.38284","33.730135620130746","1.4659087657928467","Ruim","1.6692373"
"044b8ab9e7bc8d62","-38.485813","-13.000511","-38.486085","-13.000528","107.259346","10.291269193061193","1.156455636024475","Excelente","1.3237603"
"044b8ab9e7bc8d62","-38.486189","-13.000534","-38.486295","-13.000519","20.416342","0.9065849367227712","1.7759114503860474","Ruim","1.681934"
"044b8ab9e7bc8d62","-38.486295","-13.000519","-38.486451","-13.000395","75.39029","47.96360992095558","1.613118052482605","Média","1.5614046"
"044b8ab9e7bc8d62","-38.486451","-13.000395","-38.486602","-13.000187","96.034775","2.7955242729024135","1.134199857711792","Média","1.5536783"
"044b8ab9e7bc8d62","-38.486602","-13.000187","-38.48668","-12.999913","108.869934","39.24827752322473","1.8475096225738525","Boa","1.5679339"
"044b8ab9e7bc8d62","-38.48668","-12.999913","-38.486714","-12.999588","129.4869","66.57736217732426","1.7048966884613037","Média","1.6635898"
"044b8ab9e7bc8d62","-38.486714","-12.999588","-38.48674","-12.999216","148.3056","30.15406437685066","1.8889501094818115","Média","1.6195467"
"044b8ab9e7bc8d62","-38.48674","-12.999216","-38.486777","-12.998849","147.45404","18.757224474008762","1.7461737394332886","Média","1.5820625"
"044b8ab9e7bc8d62","-38.486777","-12.998849","-38.486807","-12.998557","117.542816","7.918898502147291","1.598680853843689","Boa","1.584317"
"044b8ab9e7bc8d62","-38.486807","-12.998557","-38.486836","-12.998267","116.696884","48.427252896144324","1.3934670686721802","Boa","1.5639831"
"044b8ab9e7bc8d62","-38.486836","-12.998267","-38.486851","-12.998116","60.62413","75.84996782246169","1.0829241275787354","Boa","1.4644552"
"044b8ab9e7bc8d62","-38.486851","-12.998116","-38.486861","-12.998015","20.299936","156.26911240496526","2.159393072128296","Ruim","1.7469897"
"044b8ab9e7bc8d62","-38.486861","-12.998015","-38.486794","-12.9977","139.097","74.9569958576873","1.466875433921814","Boa","1.5335424"
"044b8ab9e7bc8d62","-38.486794","-12.9977","-38.486554","-12.997374","160.06006","27.527607440702315","1.8950437307357788","Média","1.6418269"
"044b8ab9e7bc8d62","-38.486554","-12.997374","-38.48644","-12.997066","131.19797","69.16746147752661","1.941206693649292","Média","1.6570003"
"044b8ab9e7bc8d62","-38.48644","-12.997066","-38.486429","-12.996894","68.92158","12.545991906432912","2.822218179702759","Média","1.7259185"
"044b8ab9e7bc8d62","-38.486429","-12.996894","-38.486457","-12.996654","97.30022","67.33779577851254","1.6476889848709106","Ruim","1.6525391"
"044b8ab9e7bc8d62","-38.486457","-12.996654","-38.486559","-12.996448","93.72904","31.023518908916316","1.132743239402771","Média","1.6328661"
"044b8ab9e7bc8d62","-38.486559","-12.996448","-38.486666","-12.996332","64.57874","68.48395090807206","1.2227452993392944","Média","1.6914538"
"044b8ab9e7bc8d62","-38.486742","-12.996278","-38.486849","-12.996235","22.885588","1.1371213442589687","2.3803930282592773","Média","1.5636127"
"044b8ab9e7bc8d62","-38.486849","-12.996235","-38.487003","-12.996202","60.736835","6.294831003684596","1.4324206113815308","Média","1.6151175"
"044b8ab9e7bc8d62","-38.487003","-12.996202","-38.487252","-12.996175","96.09699","77.37601115737846","2.1074535846710205","Ruim","1.6842594"
"044b8ab9e7bc8d62","-38.487252","-12.996175","-38.487407","-12.996174","62.251423","166.3865412866266","1.6789860725402832","Média","1.570046"
"044b8ab9e7bc8d62","-38.487407","-12.996174","-38.487462","-12.995932","87.05492","184.09171002566836","1.3052352666854858","Ruim","1.611567"
"044b8ab9e7bc8d62","-38.487462","-12.995932","-38.487348","-12.995582","145.89171","104.69698104725008","2.0102217197418213","Ruim","1.7226878"
"044b8ab9e7bc8d62","-38.487348","-12.995582","-38.487225","-12.99522","152.33195","10.304482221105953","1.835047960281372","Excelente","1.591401"
"044b8ab9e7bc8d62","-38.487225","-12.99522","-38.486957","-12.994899","147.603","114.0128041599449","1.935704231262207","Média","1.6573406"
"044b8ab9e7bc8d62","-38.486957","-12.994899","-38.486717","-12.994717","118.93562","50.319409402769494","1.2827554941177368","Excelente","1.3964295"
"044b8ab9e7bc8d62","-38.486717","-12.994717","-38.486613","-12.994638","50.98","223.4231024092533","3.365734577178955","Ruim","1.8328133"
"044b8ab9e7bc8d62","-38.486613","-12.994638","-38.486462","-12.994525","74.57281","19.79828343434657","4.032144069671631","Ruim","1.7813725"
"044b8ab9e7bc8d62","-38.486462","-12.994525","-38.486258","-12.994371","100.55009","36.08936249593069","1.626457929611206","Boa","1.4520836"
"044b8ab9e7bc8d62","-38.486258","-12.994371","-38.48617","-12.994304","43.146328","44.774589057123414","2.6676156520843506","Média","1.6844872"
"044b8ab9e7bc8d62","-38.48617","-12.994304","-38.485969","-12.994153","98.84951","127.76651865260357","2.233738660812378","Ruim","1.6630576"
"044b8ab9e7bc8d62","-38.485891","-12.994177","-38.485689","-12.993966","130.92667","72.28008860769536","2.137636661529541","Boa","1.5479451"
"044b8ab9e7bc8d62","-38.485689","-12.993966","-38.485421","-12.993794","125.009155","53.83798059618652","1.4413483142852783","Excelente","1.3170849"
"044b8ab9e7bc8d62","-38.485421","-12.993794","-38.485265","-12.993663","83.62142","8.973882236624892","3.8652777671813965","Péssima","1.7530253"
"044b8ab9e7bc8d62","-38.485265","-12.993663","-38.485","-12.993417","142.30602","15.837321941657935","1.9848190546035767","Média","1.5659446"
"044b8ab9e7bc8d62","-38.485","-12.993417","-38.484732","-12.993099","169.8829","96.15221329988954","2.3662281036376953","Boa","1.433992"
"044b8ab9e7bc8d62","-38.484732","-12.993099","-38.484601","-12.992832","127.70302","90.46109373132089","3.8057165145874023","Média","1.6763315"
"044b8ab9e7bc8d62","-38.484601","-12.992832","-38.48455","-12.992653","74.2565","80.25032616927132","1.690377116203308","Ruim","1.692902"
"044b8ab9e7bc8d62","-38.48455","-12.992653","-38.484513","-12.992518","59.012993","115.62555505373588","1.2488240003585815","Média","1.6691871"
"044b8ab9e7bc8d62","-38.484432","-12.992096","-38.484415","-12.992007","36.26412","0.4020072713770097","0.8265745043754578","Boa","1.6629425"
"044b8ab9e7bc8d62","-38.484415","-12.992007","-38.484395","-12.991891","23.760626","10.59510322061929","0.9129960536956787","Ruim","1.6748766"
"044b8ab9e7bc8d62","-38.484395","-12.991891","-38.484376","-12.991774","47.329212","60.44333156849434","1.0227458477020264","Média","1.6149622"
"044b8ab9e7bc8d62","-38.484376","-12.991774","-38.484364","-12.991647","55.125996","75.21022826189966","1.1559308767318726","Média","1.614218"
"044b8ab9e7bc8d62","-38.484364","-12.991647","-38.484371","-12.991518","62.074867","38.01265994822506","0.9788979887962341","Boa","1.5003744"
"044b8ab9e7bc8d62","-38.484442","-12.991202","-38.48458","-12.991212","27.060324","0.23376467177069288","0.8571028113365173","Média","1.4995219"
"044b8ab9e7bc8d62","-38.48458","-12.991212","-38.484816","-12.991216","90.335884","9.545378213114736","1.4662142992019653","Ruim","1.6681385"
"044b8ab9e7bc8d62","-38.484816","-12.991216","-38.485035","-12.991206","86.0849","22.406042054922075","0.9089598059654236","Ruim","1.5058554"
"044b8ab9e7bc8d62","-38.485035","-12.991206","-38.485204","-12.991199","65.80344","13.113849216877425","0.78927081823349","Média","1.6581004"
"044b8ab9e7bc8d62","-38.485204","-12.991199","-38.485435","-12.991187","90.467545","33.667834045964625","1.0254631042480469","Ruim","1.675828"
"044b8ab9e7bc8d62","-38.485435","-12.991187","-38.485741","-12.991169","119.7461","25.24265152729909","1.498179316520691","Boa","1.688344"
"044b8ab9e7bc8d62","-38.485741","-12.991169","-38.486098","-12.991149","140.19128","16.168551296237165","1.7117066383361816","Média","1.6712364"
"044b8ab9e7bc8d62","-38.486098","-12.991149","-38.486513","-12.99116","162.68576","27.93580299816743","1.3190727233886719","Média","1.5893186"
"044b8ab9e7bc8d62","-38.486514","-12.991126","-38.486768","-12.991111","99.585236","4.412039596000815","1.5945779085159302","Média","1.5940685"
"044b8ab9e7bc8d62","-38.486768","-12.991111","-38.487119","-12.99105","142.83546","2.1006116849826615","1.4582934379577637","Média","1.4769342"
"044b8ab9e7bc8d62","-38.487119","-12.99105","-38.487433","-12.990889","142.16528","17.492492353969855","1.3695729970932007","Média","1.3210667"
"044b8ab9e7bc8d62","-38.487433","-12.990889","-38.487598","-12.990799","73.86652","77.47220964519367","0.9552362561225891","Boa","1.2968304"
"044b8ab9e7bc8d62","-38.487598","-12.990799","-38.487726","-12.990729","57.34216","23.707148264075162","0.865132749080658","Boa","1.474299"
"044b8ab9e7bc8d62","-38.487726","-12.990729","-38.48794","-12.990617","93.727325","2.0785270943454432","0.9826101660728455","Média","1.5841848"
"044b8ab9e7bc8d62","-38.48794","-12.990617","-38.488236","-12.99048","127.78032","4.528946756401715","1.3201531171798706","Média","1.5706758"
"044b8ab9e7bc8d62","-38.488236","-12.99048","-38.488543","-12.990337","132.8218","1.9917452381484222","1.377359390258789","Média","1.6796275"
"044b8ab9e7bc8d62","-38.488543","-12.990337","-38.488745","-12.990243","87.90228","5.923464068599952","1.5878992080688477","Ruim","1.6122851"
"044b8ab9e7bc8d62","-38.488745","-12.990243","-38.488945","-12.99015","85.97306","8.36846187606826","1.3734582662582397","Ruim","1.5808754"
"044b8ab9e7bc8d62","-38.488945","-12.99015","-38.489141","-12.990077","82.23614","21.186651006631134","1.192402720451355","Ruim","1.5977612"
"044b8ab9e7bc8d62","-38.489141","-12.990077","-38.489344","-12.990038","81.459724","1.8503698083326408","1.060585856437683","Ruim","1.5906439"
"044b8ab9e7bc8d62","-38.489344","-12.990038","-38.489552","-12.989998","82.73241","3.3050837552417116","1.205145239830017","Ruim","1.5769123"
"044b8ab9e7bc8d62","-38.489552","-12.989998","-38.489761","-12.989958","83.611755","17.73621121329266","1.8449136018753052","Péssima","1.7620999"
"044b8ab9e7bc8d62","-38.489761","-12.989958","-38.490078","-12.989896","125.86364","6.338068932322201","1.454607367515564","Ruim","1.8065293"
"044b8ab9e7bc8d62","-38.490078","-12.989896","-38.490387","-12.989836","123.07743","13.137799235365966","1.6853009462356567","Média","1.686348"
"044b8ab9e7bc8d62","-38.490392","-12.989799","-38.490646","-12.989783","103.99486","7.576924146762327","1.3103445768356323","Excelente","1.3633229"
"044b8ab9e7bc8d62","-38.490646","-12.989783","-38.490747","-12.989762","20.32251","18.890885204718188","0.6129786372184753","Excelente","1.0823302"
"044b8ab9e7bc8d62","-38.470308","-12.992118","-38.470415","-12.99208","44.541916","3.0581338423274906","2.8177032470703125","Boa","1.4944183"
